gene,Kidney_T0-1.counts.rev.txt,Kidney_T0-2.counts.rev.txt,Kidney_T12.counts.rev.txt,Kidney_T24.counts.rev.txt,Kidney_T48.counts.rev.txt
FMO3,35183.78774,36625.41913,5511.341363,12777.11734,12441.19887
FMO4,10053.58799,9638.529817,2446.119829,3713.577002,3569.493753
FMO5,24723.01489,22953.02291,4141.300468,4561.482331,4464.969854
FMOD,5299.866379,4455.148194,3430.447,3724.220165,5341.352648
FMR1,3267.173725,3417.477694,2979.705327,2510.899568,2330.338126
FN1,4751.567194,2576.156822,8628.228938,10203.24572,10205.37262
FN3K,3483.692656,4489.944331,822.2026957,1519.311537,1159.918403
FN3KRP,503.0564225,412.5827616,306.433074,368.9629885,326.4955506
FNBP1,4109.550861,4364.429696,3287.919989,3864.355146,3958.997217
FNBP1L,5726.44099,5526.372112,4678.449142,4406.269536,4813.422708
FNBP4,2993.562737,3226.098943,2532.52683,1721.531636,1687.848343
FNDC1,704.4944333,407.611885,364.3346723,234.1495888,167.0664367
FNDC11,0,0,0,0,0
FNDC3A,6230.574621,6725.596103,7561.057942,6431.131321,5773.816052
FNDC3B,4146.175954,3305.63297,4474.457357,5255.948725,4884.067944
FNDC4,612.9317011,800.3111401,862.2884176,661.6499745,680.6763964
FNDC5,19.38975504,29.82525988,6.235556738,14.19088417,14.31998029
FNDC7,1486.547887,1793.24375,1376.276452,1277.179576,1074.953187
FNDC8,0,0,0,0,0
FNIP1,4209.731262,3884.740099,4585.806584,3411.133783,2985.238558
FNIP2,2282.605052,2603.496644,1511.677112,1286.935808,1345.123482
FNTA,6301.670389,6360.236669,7430.111251,6675.924073,6829.675932
FOCAD,2499.123983,2338.797462,1765.553351,2352.139052,1963.74663
FOLH1B,5739.367493,5583.537193,3990.756313,5459.942685,6668.337488
FOLR1,1379.904234,1703.767971,2931.602461,3423.550807,6319.884634
FOLR2,33231.88573,44519.17124,12851.48244,12581.99268,7515.125656
FOS,15882.3638,9481.947203,936.2243046,718.4135112,487.8339952
FOSB,7362.720874,3361.555332,680.5664783,285.591544,149.8824604
FOSL1,7.540460295,2.485438323,786.5709429,276.7222414,383.7754717
FOSL2,535.3726809,412.5827616,1379.839627,983.6056592,915.5240731
FOXA1,0,0,50.77524773,47.00730382,4.773326763
FOXA2,1.077208614,0,0.89079382,0,0
FOXA3,0,0,0.89079382,3.547721043,0
FOXB1,1.077208614,0,0.89079382,0,0
FOXC1,117.4157389,100.6602521,109.5676398,94.01460764,89.73854314
FOXC2,166.9673351,126.7573545,73.04509322,120.6225155,133.6531494
FOXD1,214.3645141,169.009806,162.1244752,180.0468429,171.8397635
FOXD2,59.24647375,53.43692395,92.64255726,70.95442086,108.8318502
FOXD3,1.077208614,0,0.89079382,0.886930261,0
FOXE1,0,0,0,0,0.954665353
FOXE3,0,0,0,0,1.909330705
FOXF1,64.63251681,63.37867724,41.86730953,104.6577708,83.05588567
FOXF2,0,0,0,0,0
FOXG1,0,0,0.89079382,0,1.909330705
FOXH1,10.77208614,14.91262994,9.798732018,9.756232869,14.31998029
FOXI1,694.7995557,755.5732502,1053.809089,1201.790503,1251.566277
FOXI2,11.84929475,12.42719162,8.017144378,6.208511825,5.727992116
FOXI3,0,0,0,0,0.954665353
FOXJ1,314.5449152,188.8933126,455.1956419,520.6280631,540.3405896
FOXJ2,1635.202675,1677.670868,1447.539957,1463.43493,1326.030175
FOXJ3,5125.358583,4897.556216,4972.411102,3874.111379,3642.04832
FOXK1,1825.8686,1796.971908,1807.42066,1880.292153,1859.688107
FOXK2,1466.080923,1362.020201,1735.266361,1726.853218,1621.021769
FOXL1,39.8567187,22.36894491,27.61460841,38.13800121,47.73326763
FOXL2,0,0,0,0,0
FOXL3,1.077208614,0,0.89079382,0,0.954665353
FOXM1,18.31254643,11.18447245,44.53969099,56.76353669,236.7570074
FOXN1,2.154417227,1.242719162,0,1.773860522,2.863996058
FOXN2,798.2115826,806.5247359,1756.645413,1371.194183,1414.814053
FOXN3,628.0126217,569.165376,701.94553,583.6001116,682.5857271
FOXO1,2854.602826,2532.661651,2910.223409,2745.049157,2316.018145
FOXO4,2852.448409,2890.56477,1460.901864,2291.827794,1911.240036
FOXO6,7.540460295,7.45631497,3.563175279,7.982372347,5.727992116
FOXP2,399.6443956,352.9322419,41.86730953,117.0747944,102.1491927
FOXP3,15.08092059,8.699034131,3.563175279,3.547721043,10.50131888
FOXP4,1315.271717,1465.165892,1116.164656,956.9977514,905.0227543
FOXQ1,39.8567187,34.79613652,48.10286627,54.10274591,56.3252558
FOXR1,0,1.242719162,0,1.773860522,4.773326763
FOXR2,0,0,0,0,0
FOXRED1,7657.876034,9186.180042,3310.189834,3598.276068,2921.275979
FOXRED2,353.3244252,365.3594335,628.9004368,638.5897878,618.6231485
FOXS1,340.3979219,339.2623311,399.9664251,561.4268551,715.9990144
FPGS,3282.254646,4074.876131,2140.577549,2316.661841,2108.855764
FPGT,653.8656284,540.5828353,393.7308683,421.2918739,361.8181686
FRA10AC1,832.6822583,934.5248095,693.9283856,596.0171352,672.0844082
FRAS1,4796.809956,3904.623606,2168.192157,3221.330707,3112.209049
FRAT1,16.1581292,9.941753293,21.37905167,24.8340473,34.36795269
FRAT2,370.5597631,329.3205778,585.2515396,469.1861079,470.6500188
FREM1,3318.879738,2495.380076,602.1766222,742.3606283,1001.443955
FREM2,947.9435799,1050.097692,298.4159296,658.9891838,602.3938375
FRG1,2793.201935,3122.953253,2533.417623,2449.70138,2585.233775
FRK,1187.083892,1123.418122,2138.795961,2260.785235,1703.122989
FRMD3,3186.383079,3524.351542,2342.787746,4823.126758,6459.265776
FRMD4A,1276.492207,1202.952148,1334.409142,1255.006319,1424.360706
FRMD4B,2095.170753,2190.913882,1958.85561,2256.350583,2656.833676
FRMD5,15.08092059,13.66991078,9.798732018,10.64316313,9.546653526
FRMD6,2027.306611,1622.991225,4926.980617,3317.119175,4530.841763
FRMD7,34.47067563,27.33982155,2.672381459,23.06018678,26.73062987
FRMD8,2130.718638,2238.13721,2459.481736,2177.41379,2152.77037
FRMPD1,274.6881965,258.4855856,102.4412893,194.2377271,170.8850981
FRMPD2,0,0,0,0,0
FRMPD3,71.0957685,50.95148563,47.21207245,39.91186173,42.00527551
FRMPD4,28.00742395,16.1553491,17.8158764,23.06018678,21.95730311
FRRS1,1915.276915,1911.302071,1771.788908,2475.422358,2506.951216
FRRS1L,1.077208614,0,2.672381459,4.434651304,3.81866141
FRS2,633.3986648,482.1750347,694.8191794,521.5149933,562.2978927
FRS3,187.4342988,198.8350659,70.37271176,111.7532129,129.834488
FRY,542.9131412,320.6215437,454.3048481,783.1594203,821.0122032
FRYL,1493.011138,969.320946,1164.267522,1256.78018,1437.726021
FRZB,5719.977738,5499.03229,3616.622908,4646.627636,3920.810603
FSBP,85.09948047,68.34955389,24.05143313,31.92948939,44.86927157
FSCN1,403.9532301,355.4176802,805.2776131,813.3150491,1889.282733
FSCN2,220.8277658,238.602079,189.7390836,225.2802862,187.1144091
FSCN3,0,0,0,0,0.954665353
FSD1,5.386043068,0,0,0.886930261,3.81866141
FSD1L,3715.292508,3488.312687,2697.323686,2470.987707,2532.72718
FSD2,1.077208614,0,0,1.773860522,0.954665353
FSHB,0,0,0,0,0
FSHR,0,0,0,0.886930261,0
FSIP1,88.33110631,96.9320946,95.31493872,107.3185616,152.7464564
FST,24.77579811,28.58254072,64.13715502,59.42432747,101.1945274
FSTL1,14098.50633,9481.947203,24194.85094,20508.48842,28792.70703
FSTL3,949.0207885,1047.612253,7119.224208,4162.363714,3875.941331
FSTL4,107.7208614,85.74762215,51.66604155,41.68572226,164.2024406
FSTL5,11.84929475,11.18447245,1.78158764,0.886930261,1.909330705
FTCD,14002.63477,17452.74791,4208.110005,4792.971129,3677.370938
FTHL17,0,0,0,0,0
FTL,726583.6731,965601.4876,492439.7315,484486.5419,324205.3084
FTMT,0,0,1.78158764,0,0
FTO,2142.567932,1796.971908,1321.938029,1639.934052,1547.512537
FTSJ1,1572.724576,1552.156233,2909.332615,2306.018678,1979.975941
FTSJ3,2789.970309,2681.787951,5040.111432,4030.211105,3384.288675
FUBP1,4885.141063,5269.129245,4879.768545,3925.553334,4497.428476
FUBP3,4347.613964,5134.915576,4493.164027,4395.626372,3424.38462
FUCA1,4421.941359,4466.332667,4083.39887,4971.244112,4277.855445
FUCA2,12952.35637,12942.92007,8931.989631,11813.02414,9702.263978
FUNDC1,3056.040837,3536.778734,3454.498433,3663.021977,3958.042552
FUNDC2,5522.848562,7025.09142,5415.13563,5544.20106,5320.35001
FUOM,6714.241288,8403.266971,4232.161438,3696.725327,3479.75521
FURIN,4363.772094,4371.88601,4461.095449,4667.913962,4471.652512
FUS,13956.3148,13984.31873,18834.05373,13169.14051,21165.88553
FUT1,546.1447671,635.0294916,781.2261799,1025.291381,820.0575379
FUT10,945.7891627,919.6121796,460.5404048,760.9861637,693.087046
FUT11,2435.568675,2138.719677,3380.562546,3457.254156,3260.182179
FUT2,1466.080923,1447.767823,2264.39789,3286.963546,1583.78982
FUT7,5.386043068,3.728157485,9.798732018,7.095442086,11.45598423
FUT8,1575.956202,1355.806605,1287.19707,1388.045858,1678.30169
FUT9,29.08463257,24.85438323,13.3619073,20.399396,24.82129917
FUZ,705.5716419,759.3014077,380.368961,531.2712262,552.7512391
FXN,1061.050484,1207.923025,1311.248503,1131.723013,1143.689092
FXR1,10459.69564,10084.666,8369.898731,7589.462241,8014.415635
FXR2,2445.263553,2485.438323,3169.444411,3128.20303,2551.820487
FXYD4,248.8351897,137.9418269,3884.751848,4784.101827,1071.134526
FYB1,286.5374912,277.126373,171.0324134,179.1599127,316.9488971
FYB2,437.3466971,447.3788982,631.5728182,534.8189472,559.4338966
FYCO1,3443.835938,3560.390398,4463.767831,3817.347842,4088.831705
FYN,740.0423175,673.5537856,643.1531379,634.1551365,878.2921244
FYTTD1,5718.900529,5108.818473,8128.493606,5890.103862,6240.64741
FZD1,1694.449149,1442.796947,1874.230197,2334.400446,2776.166845
FZD10,4.308834454,6.213595808,2.672381459,3.547721043,2.863996058
FZD2,200.3608021,146.6408611,186.1759083,240.3581007,259.6689759
FZD3,318.8537496,275.8836539,380.368961,360.0936859,409.5514363
FZD4,690.4907213,618.8741425,638.6991688,659.876114,517.4286211
FZD5,4992.861924,5129.944699,2672.381459,2235.951187,1758.493579
FZD6,4517.812925,3930.720708,3824.177868,4181.87618,4512.703122
FZD7,860.6896822,630.0586149,1226.62309,1417.314557,1784.269544
FZD8,394.2583526,379.0293443,643.1531379,635.928997,631.0337981
FZD9,8.617668908,9.941753293,31.17778369,60.31125773,18.1386417
FZR1,821.9101721,840.0781532,1185.646574,1024.404451,1106.457144
G0S2,64.63251681,68.34955389,52.55683537,68.29363008,153.7011218
G2E3,1083.671865,1014.058836,1332.627554,1107.775896,1220.062321
G3BP1,3433.063851,3587.73022,9556.436099,6479.025555,6379.073886
G3BP2,7336.867867,6258.333698,10075.7689,8739.81079,8608.217484
G6PC1,149791.2438,139667.9639,15078.46699,22617.60858,12045.01275
G6PC2,0,0,0,0,0
G6PC3,1563.029698,1933.671015,1494.75203,2064.773647,2138.45039
G6PD,2019.76615,2156.117745,4554.628801,3749.941143,3338.464738
GAA,3724.987386,4261.284005,2400.689344,3658.587326,3311.734108
GAB1,4385.316266,4002.798419,5428.497538,3702.933839,4190.980898
GAB2,513.8285087,533.1265203,644.0439317,584.4870418,723.6363373
GAB3,102.3348183,98.17481377,86.40700052,99.33618921,167.0664367
GABARAPL1,31639.7714,32318.15452,21240.08784,22825.15026,17989.7139
GABARAPL2,7992.887913,8635.655454,6665.810153,7873.279925,7305.099278
GABBR1,1049.20119,1077.437513,1219.496739,1113.097477,1290.707557
GABBR2,330.7030444,210.0195383,98.878114,78.04986295,50.59726369
GABPA,2161.957687,2110.137136,2806.891326,2274.089189,2294.060842
GABPB1,1040.583521,990.4471718,1192.772925,927.7290528,1049.177222
GABPB2,340.3979219,321.8642629,422.2362706,377.8322911,450.6020464
GABRA1,31.23904979,19.88350659,21.37905167,10.64316313,10.50131888
GABRA2,52.78322206,45.98060898,0.89079382,23.94711704,12.41064958
GABRA3,36.62509286,32.3106982,34.74095897,8.869302608,8.591988173
GABRA4,0,0,0,0,0
GABRA5,0,0,0,0,0
GABRA6,0,0,0,0,0
GABRB1,7.540460295,9.941753293,8.907938198,27.49483808,11.45598423
GABRB2,34.47067563,21.12622575,16.92508258,7.982372347,8.591988173
GABRB3,0,0,1.78158764,0,0.954665353
GABRD,1.077208614,2.485438323,0,3.547721043,15.27464564
GABRE,0,0,0,0,1.909330705
GABRG1,5.386043068,3.728157485,7.126350558,14.19088417,13.36531494
GABRG2,0,0,0,0,0
GABRG3,0,0,0,0,0
GABRP,0,0,1.78158764,13.30395391,115.5145077
GABRQ,1.077208614,0,0,0,1.909330705
GABRR2,5.386043068,1.242719162,1.78158764,0,0
GAD1,3.231625841,3.728157485,12.47111348,7.095442086,6.682657468
GAD2,0,1.242719162,3.563175279,1.773860522,6.682657468
GADD45A,19387.60063,21948.90583,6613.253318,4533.100563,5955.202469
GADD45B,897.3147751,790.3693868,5349.216888,1968.098249,2062.077162
GADD45G,989.9547159,1118.447245,1089.440842,707.7703481,773.2789356
GADD45GIP1,670.0237576,884.8160431,781.2261799,712.2049994,680.6763964
GADL1,200.3608021,161.553491,32.06857751,29.26869861,48.68793298
GAK,2364.472907,2399.690701,2837.178316,2241.272769,2395.25537
GAL,0,0,25.83302077,30.15562887,36.2772834
GAL3ST1,155.1180404,177.7088401,505.9708896,693.5794639,341.7701962
GAL3ST3,36.62509286,39.76701317,232.497187,172.0644706,147.0184643
GAL3ST4,66.78693404,49.70876646,38.30413425,62.08511825,55.37059045
GALC,1569.49295,1434.097912,1884.919723,1600.02219,1441.544682
GALE,2503.432818,2605.982082,2322.299488,2654.58227,2189.047653
GALK1,1701.989609,2019.418638,1443.085988,1634.612471,2040.119858
GALK2,8380.683014,8925.209019,3779.638177,5582.339061,5615.341604
GALM,55750.93179,59587.14108,14101.26617,16983.82756,14106.13525
GALNS,1698.757984,2080.311877,1494.75203,1808.450802,2279.740862
GALNT1,6154.092809,6555.343577,10481.08008,10135.83902,12053.60474
GALNT10,2730.723835,2523.962617,3858.918827,3788.079144,3955.178556
GALNT11,35483.25173,37055.39996,8198.866317,10520.76675,9095.096814
GALNT12,1235.55828,1342.136695,905.0465209,917.0858896,827.6948607
GALNT13,3.231625841,1.242719162,0,0,2.863996058
GALNT14,54.93763929,14.91262994,22.26984549,34.59028017,32.45862199
GALNT15,34.47067563,26.09710239,1133.980533,618.1903918,319.8128931
GALNT16,70.01855988,39.76701317,18.70667022,30.15562887,33.41328734
GALNT17,68.94135127,79.53402634,138.0730421,45.2334433,81.14655497
GALNT18,698.0311816,666.0974706,1607.882845,1533.502421,1678.30169
GALNT2,2927.853012,2729.011279,4610.748811,3903.380078,4212.938201
GALNT3,833.7594669,958.1364736,2764.133223,2207.569419,1536.056552
GALNT5,113.1069044,73.32043053,70.37271176,86.0322353,139.3811415
GALNT6,57.09205652,47.22332814,402.6388065,229.7149375,256.8049798
GALNT7,2847.062366,2820.972497,2774.822749,3126.429169,2716.977593
GALNT9,1.077208614,1.242719162,0.89079382,4.434651304,3.81866141
GALNTL5,28.00742395,24.85438323,8.907938198,14.19088417,23.86663381
GALNTL6,161.581292,137.9418269,32.95937133,76.27600243,49.64259833
GALP,2.154417227,9.941753293,81.95303142,68.29363008,17.18397635
GALR1,80.79064602,79.53402634,217.353692,301.5562887,228.1650193
GALR2,0,0,0,0,0.954665353
GALR3,6.463251681,9.941753293,8.907938198,7.982372347,4.773326763
GALT,1243.09874,1538.486322,1269.381193,1168.974084,1191.42236
GAMT,2859.988869,3949.361496,660.9690143,901.1211449,1070.17986
GAN,50.62880484,43.49517066,124.7111348,112.6401431,66.82657468
GANAB,16490.98667,16129.252,14019.31314,15908.86809,12723.77982
GAP43,86.17668908,79.53402634,24.94222695,41.68572226,42.95994087
GAPDH,120450.2355,137880.9337,133255.6291,159623.4998,141046.0779
GAPDHS,1.077208614,0,0,1.773860522,0.954665353
GAPT,56.01484791,37.28157485,11.58031966,26.60790782,24.82129917
GAPVD1,5798.613967,5169.711712,6484.088214,5898.973164,5124.643613
GAR1,821.9101721,794.0975443,1837.70765,1349.020927,1456.819328
GAREM1,3005.412032,2746.409347,1737.938742,2136.614998,1743.218934
GAREM2,19.38975504,28.58254072,82.84382524,60.31125773,68.73590539
GARNL3,535.3726809,606.4469509,420.4546829,467.4122474,472.5593495
GARRE1,1083.671865,1058.796726,879.2135001,949.9023093,1043.44923
GARS1,4386.393474,4420.352058,6621.270462,5937.998096,6095.538276
GART,3402.90201,3200.001841,3390.361278,3048.379306,3108.390388
GAS2,381.3318492,391.4565359,130.0558977,154.3258654,161.3384446
GAS2L1,2132.873055,2494.137357,1541.073308,2295.375515,1567.560509
GAS2L2,309.1588721,347.9613652,125.6019286,149.8912141,244.3943303
GAS2L3,240.2175208,239.8447982,276.1460841,337.0334991,534.6125974
GAS6,4216.194513,4181.749979,5157.696217,7726.049502,6935.643787
GAS7,595.6963633,541.8255545,685.0204474,834.6013754,1332.712832
GAS8,1038.429103,1212.893902,571.8896323,468.2991777,524.1112786
GASK1A,149.7319973,222.4467299,177.2679701,117.0747944,147.0184643
GASK1B,1068.590945,797.8257017,791.024912,917.9728199,1556.104525
GAST,0,0,0,0,0
GATA1,4.308834454,0,0.89079382,0,0
GATA2,1214.014107,994.1753293,1725.467629,1951.246574,1301.208876
GATA3,1309.885674,1234.020127,1511.677112,1843.928012,1145.598423
GATA4,0,0,0.89079382,0.886930261,2.863996058
GATA5,31.23904979,19.88350659,10.68952584,10.64316313,25.77596452
GATA6,316.6993324,328.0778587,532.6947042,541.9143893,730.3189947
GATAD1,1338.970307,1189.282238,1517.912669,1451.017907,1401.448738
GATAD2A,3100.20639,3064.545452,4471.784975,3644.396442,3389.062002
GATAD2B,1189.238309,1124.660841,1167.830698,1235.493853,1003.353286
GATB,2561.602083,2634.564623,2023.883559,2776.978646,2716.022928
GATD1,6185.331859,7098.411851,4959.939989,5502.515338,4639.673614
GATM,54495.98376,70784.04073,10306.48449,9654.235889,6149.954201
GBA,3126.059397,3357.827175,3260.30538,4606.715774,5170.46755
GBA2,7973.498158,8311.305753,6174.091965,5975.249167,4987.171802
GBA3,35230.10771,36476.29283,7883.525305,19993.18194,11177.22195
GBE1,10336.89386,10789.28776,6526.846318,6903.86515,5384.312589
GBF1,5234.156653,4772.041581,3847.338508,4192.519343,3597.179049
GBGT1,724.9613969,827.6509616,949.5862119,814.2019794,739.8656483
GBP2,1068.590945,1107.262773,3633.547991,1257.66711,1244.88362
GBX1,12.92650336,16.1553491,12.47111348,22.17325652,23.86663381
GBX2,0,0,0,0,0
GC,189.588716,57.16508143,93.53335108,169.4036798,214.7997043
GCA,1205.396439,1334.68038,824.8750771,904.668866,1007.171947
GCAT,3401.824802,4324.662682,2463.044912,2823.98595,2493.585901
GCC1,1038.429103,897.2432347,914.8452529,762.7600243,760.868286
GCC2,6308.133641,5717.750862,6824.371453,5600.077667,5315.576683
GCDH,14572.47812,15758.92169,5392.865785,7334.913257,5998.16241
GCFC2,258.5300673,193.8641892,253.8762386,238.5842401,186.1597438
GCG,0,0,0,0,0
GCH1,704.4944333,674.7965047,1121.509419,781.3855597,686.4043885
GCHFR,3367.354126,4314.720929,1928.56862,3032.414562,2613.873735
GCK,46.31997038,45.98060898,104.2228769,127.7179576,105.0131888
GCKR,1370.209356,1659.030081,473.9023121,706.8834178,335.0875388
GCLC,4710.633267,4887.614463,4453.969099,3375.656573,2973.782573
GCLM,4815.122503,4742.216321,6771.814618,5184.994304,4288.356764
GCM1,70.01855988,50.95148563,80.17144378,71.84135112,45.82393692
GCM2,0,0,0,0,0
GCN1,5319.256134,5439.38177,6438.657729,6127.801172,6283.607351
GCNT1,256.37565,197.5923467,239.6235375,329.938057,549.8872431
GCNT2,2749.036382,3090.642555,1298.777389,1741.044102,1241.064958
GCNT3,31.23904979,31.06797904,18.70667022,44.34651304,71.59990144
GCNT4,681.8730524,641.2430874,575.4528076,727.2828138,543.2045856
GCNT7,7.540460295,12.42719162,5.344762919,24.8340473,23.86663381
GCSAM,8.617668908,7.45631497,7.126350558,5.321581565,0.954665353
GCSAML,0,0,0.89079382,0,0
GCSH,2585.300673,3666.021527,1150.014821,1433.279301,1465.411316
GDA,1.077208614,3.728157485,3.563175279,0,2.863996058
GDAP1,10.77208614,11.18447245,19.59746404,15.96474469,48.68793298
GDAP1L1,5.386043068,3.728157485,46.32127863,17.73860522,17.18397635
GDAP2,2011.148482,1862.836023,2187.789621,2365.443005,1846.322792
GDE1,2314.921311,2256.777997,3055.422802,2485.178591,2851.585408
GDF1,14.00371198,17.39806826,34.74095897,10.64316313,20.0479724
GDF10,3.231625841,3.728157485,10.68952584,0,1.909330705
GDF15,425.4974024,458.5633706,378.5873734,512.6456907,665.4017508
GDF2,0,0,0,0,0
GDF3,0,0,0,0,0
GDF5,1.077208614,2.485438323,2.672381459,2.660790782,0.954665353
GDF6,0,0,0,0,0.954665353
GDF7,5.386043068,0,8.907938198,10.64316313,20.0479724
GDF9,2165.189313,2105.16626,791.9157058,1036.821475,941.3000376
GDI1,3904.881224,4308.507333,3003.75676,3277.207314,2871.633381
GDI2,27161.81519,30304.94947,15978.16875,16260.9794,17444.59999
GDNF,62.47809959,33.55341736,86.40700052,58.53739721,64.91724398
GDPD2,186.3570901,181.4369976,47.21207245,126.8310273,165.157106
GDPD3,78.63622879,80.7767455,69.48191794,59.42432747,58.23458651
GDPD5,263.9161103,280.8545305,221.8076611,238.5842401,458.2393692
GEM,2164.112105,2039.302144,923.7531911,1569.866562,1113.139801
GEMIN2,1665.364517,1744.777703,1815.437805,1689.602147,1735.581611
GEMIN4,10206.55161,9888.316369,6615.034906,6999.653618,6535.639004
GEMIN5,1832.331852,1668.971834,2914.677378,2048.808902,2165.18102
GEMIN6,952.2524144,1102.291896,1470.700596,1220.416039,1362.307458
GEMIN7,343.6295477,347.9613652,244.0775066,306.8778702,340.8155309
GEMIN8,349.0155908,387.7283784,364.3346723,356.5459648,407.6421056
GEN1,8.617668908,6.213595808,14.25270112,31.92948939,152.7464564
GET1,1524.250188,1741.049545,2257.271539,2235.064257,2060.167831
GET3,5270.781746,5850.721813,6300.584687,6184.564708,5706.034812
GFAP,12.92650336,18.64078742,37.41334043,46.12037356,28.63996058
GFI1,14.00371198,21.12622575,8.017144378,6.208511825,1.909330705
GFI1B,3.231625841,2.485438323,22.26984549,2.660790782,1.909330705
GFM1,11303.14998,11364.66673,7259.078837,8975.734239,7321.328589
GFM2,2275.064592,2000.77785,1644.405391,1683.393635,1351.806139
GFOD1,182.0482557,144.1554227,212.0089291,202.2200995,125.0611612
GFOD2,518.1373431,478.4468772,1522.366638,1451.017907,1432.952694
GFPT1,7331.481824,7625.324776,8076.827564,8071.952303,6514.636366
GFPT2,203.592428,144.1554227,965.6205006,377.8322911,459.1940346
GFRA1,715.2665194,526.9129245,433.8165902,406.2140594,789.5082466
GFRA2,53.86043068,37.28157485,59.68318593,71.84135112,61.09858257
GFRAL,0,0,0,0,0
GFUS,1936.821087,2296.545011,4084.289664,3067.891772,3087.38775
GFY,0,0,0,0,0
GGA1,2752.268008,3090.642555,2531.636036,2528.638173,1948.471985
GGA2,5256.778034,4740.973601,5469.474053,5986.77926,5478.824458
GGA3,244.5263553,223.6894491,322.4673628,304.2170794,273.9889562
GGCX,2802.896812,2746.409347,1832.362887,2587.175571,2203.367634
GGH,24943.84266,31101.53246,13548.08321,15118.61323,11721.3812
GGN,34.47067563,24.85438323,32.06857751,28.38176834,47.73326763
